fact_id,source_id,fact_source,event_type,date_id,event_date,is_exam_period_event,user_id,book_id,branch_id,category_id,reservation_status,loan_date,due_date,return_date,loan_duration_days,days_overdue,penalty_amount,wait_days,quantity,total_copies,available_copies,active_loans,utilization_rate,availability_rate,out_of_stock,loan_count_total,loan_count_120d,unsatisfied_reservations,reallocation_priority
F0005935,5935,event,loan,20250528,2025-05-28,True,292,25,1,4,,2025-05-28,2025-07-02,2025-06-16,19,0,0,0,1,,,,,,,,,,
F0005936,5936,event,loan,20250528,2025-05-28,True,85,18,2,3,,2025-05-28,2025-06-18,2025-06-14,10,7,3.5,0,1,,,,,,,,,,
F0005937,5937,event,loan,20250528,2025-05-28,True,77,35,4,5,,2025-05-28,2025-07-02,2025-06-21,20,4,2,0,1,,,,,,,,,,
F0005938,5938,event,loan,20250528,2025-05-28,True,434,54,5,7,,2025-05-28,2025-06-18,2025-06-13,9,7,3.5,0,1,,,,,,,,,,
F0005939,5939,event,loan,20250528,2025-05-28,True,37,51,1,7,,2025-05-28,2025-07-02,2025-06-24,27,0,0,0,1,,,,,,,,,,
F0005940,5940,event,loan,20250528,2025-05-28,True,197,28,2,4,,2025-05-28,2025-06-18,2025-06-24,27,0,0,0,1,,,,,,,,,,
F0005941,5941,event,loan,20250528,2025-05-28,True,437,9,4,2,,2025-05-28,2025-06-18,2025-06-11,14,0,0,0,1,,,,,,,,,,
F0005942,5942,event,loan,20250528,2025-05-28,True,196,7,4,1,,2025-05-28,2025-07-02,2025-06-19,22,0,0,0,1,,,,,,,,,,
F0005943,5943,event,loan,20250528,2025-05-28,True,89,18,2,3,,2025-05-28,2025-06-18,2025-06-12,13,2,1,0,1,,,,,,,,,,
F0005944,5944,event,loan,20250528,2025-05-28,True,405,22,2,3,,2025-05-28,2025-07-02,2025-06-26,29,0,0,0,1,,,,,,,,,,
F0005945,5945,event,loan,20250528,2025-05-28,True,152,63,6,8,,2025-05-28,2025-06-18,2025-06-17,20,0,0,0,1,,,,,,,,,,
F0005946,5946,event,loan,20250528,2025-05-28,True,412,17,4,3,,2025-05-28,2025-07-02,2025-06-25,28,0,0,0,1,,,,,,,,,,
F0005947,5947,event,loan,20250528,2025-05-28,True,362,5,1,1,,2025-05-28,2025-07-02,2025-06-25,28,0,0,0,1,,,,,,,,,,
F0005948,5948,event,loan,20250528,2025-05-28,True,87,24,1,3,,2025-05-28,2025-06-18,2025-06-07,10,0,0,0,1,,,,,,,,,,
F0005949,5949,event,loan,20250528,2025-05-28,True,399,2,5,1,,2025-05-28,2025-06-18,2025-06-01,4,0,0,0,1,,,,,,,,,,
F0005950,5950,event,loan,20250528,2025-05-28,True,94,18,4,3,,2025-05-28,2025-06-18,2025-06-24,16,11,5.5,0,1,,,,,,,,,,
F0005951,5951,event,loan,20250528,2025-05-28,True,285,25,3,4,,2025-05-28,2025-06-18,2025-06-08,11,0,0,0,1,,,,,,,,,,
F0005952,5952,event,loan,20250528,2025-05-28,True,357,4,3,1,,2025-05-28,2025-06-18,2025-06-25,17,11,5.5,0,1,,,,,,,,,,
F0005953,5953,event,loan,20250528,2025-05-28,True,15,30,5,4,,2025-05-28,2025-06-18,2025-06-16,19,0,0,0,1,,,,,,,,,,
F0005954,5954,event,loan,20250528,2025-05-28,True,50,9,1,2,,2025-05-28,2025-06-18,2025-06-15,18,0,0,0,1,,,,,,,,,,
F0005955,5955,event,loan,20250528,2025-05-28,True,260,4,1,1,,2025-05-28,2025-06-18,2025-06-10,13,0,0,0,1,,,,,,,,,,
F0005956,5956,event,loan,20250528,2025-05-28,True,355,17,1,3,,2025-05-28,2025-06-18,2025-06-09,12,0,0,0,1,,,,,,,,,,
F0005957,5957,event,loan,20250528,2025-05-28,True,180,4,1,1,,2025-05-28,2025-06-18,2025-06-05,8,0,0,0,1,,,,,,,,,,
F0005958,5958,event,loan,20250528,2025-05-28,True,64,2,5,1,,2025-05-28,2025-06-18,2025-06-15,18,0,0,0,1,,,,,,,,,,
F0005959,5959,event,loan,20250528,2025-05-28,True,364,2,2,1,,2025-05-28,2025-06-18,2025-06-09,12,0,0,0,1,,,,,,,,,,
F0005960,5960,event,loan,20250528,2025-05-28,True,285,46,3,6,,2025-05-28,2025-06-18,2025-06-21,14,10,5,0,1,,,,,,,,,,
F0005961,5961,event,loan,20250528,2025-05-28,True,170,1,1,1,,2025-05-28,2025-07-02,2025-06-21,24,0,0,0,1,,,,,,,,,,
F0005962,5962,event,loan,20250528,2025-05-28,True,387,15,1,2,,2025-05-28,2025-06-18,2025-06-10,13,0,0,0,1,,,,,,,,,,
F0005963,5963,event,loan,20250528,2025-05-28,True,446,47,2,6,,2025-05-28,2025-06-18,2025-06-21,24,0,0,0,1,,,,,,,,,,
F0005964,5964,event,loan,20250528,2025-05-28,True,170,12,2,2,,2025-05-28,2025-07-02,2025-06-29,26,6,3,0,1,,,,,,,,,,
F0005965,5965,event,loan,20250528,2025-05-28,True,176,2,1,1,,2025-05-28,2025-06-18,2025-06-15,11,7,3.5,0,1,,,,,,,,,,
F0005966,5966,event,loan,20250528,2025-05-28,True,367,35,1,5,,2025-05-28,2025-06-18,2025-06-10,13,0,0,0,1,,,,,,,,,,
F0005967,5967,event,loan,20250528,2025-05-28,True,118,3,6,1,,2025-05-28,2025-06-18,2025-06-13,16,0,0,0,1,,,,,,,,,,
F0005968,5968,event,loan,20250528,2025-05-28,True,101,3,6,1,,2025-05-28,2025-06-18,2025-06-18,21,0,0,0,1,,,,,,,,,,
F0005969,5969,event,loan,20250528,2025-05-28,True,372,47,5,6,,2025-05-28,2025-06-18,2025-06-21,24,0,0,0,1,,,,,,,,,,
F0005970,5970,event,loan,20250528,2025-05-28,True,328,11,2,2,,2025-05-28,2025-06-18,2025-06-15,16,2,1,0,1,,,,,,,,,,
F0005971,5971,event,loan,20250528,2025-05-28,True,359,9,1,2,,2025-05-28,2025-07-02,2025-06-17,20,0,0,0,1,,,,,,,,,,
F0005972,5972,event,loan,20250528,2025-05-28,True,33,2,4,1,,2025-05-28,2025-06-18,2025-06-21,22,2,1,0,1,,,,,,,,,,
F0005973,5973,event,loan,20250529,2025-05-29,True,374,20,5,3,,2025-05-29,2025-06-19,2025-06-26,20,8,4,0,1,,,,,,,,,,
F0005974,5974,event,loan,20250529,2025-05-29,True,156,42,1,6,,2025-05-29,2025-07-03,2025-06-26,28,0,0,0,1,,,,,,,,,,
F0005975,5975,event,loan,20250529,2025-05-29,True,29,20,1,3,,2025-05-29,2025-07-03,2025-06-29,31,0,0,0,1,,,,,,,,,,
F0005976,5976,event,loan,20250529,2025-05-29,True,385,4,3,1,,2025-05-29,2025-06-19,2025-06-14,16,0,0,0,1,,,,,,,,,,
F0005977,5977,event,loan,20250529,2025-05-29,True,50,11,3,2,,2025-05-29,2025-06-19,2025-06-09,11,0,0,0,1,,,,,,,,,,
F0005978,5978,event,loan,20250529,2025-05-29,True,343,1,3,1,,2025-05-29,2025-06-19,2025-06-16,18,0,0,0,1,,,,,,,,,,
F0005979,5979,event,loan,20250529,2025-05-29,True,344,4,2,1,,2025-05-29,2025-07-03,2025-06-14,16,0,0,0,1,,,,,,,,,,
F0005980,5980,event,loan,20250529,2025-05-29,True,190,38,5,5,,2025-05-29,2025-07-03,2025-07-10,30,12,6,0,1,,,,,,,,,,
F0005981,5981,event,loan,20250529,2025-05-29,True,110,17,4,3,,2025-05-29,2025-06-19,2025-06-16,18,0,0,0,1,,,,,,,,,,
F0005982,5982,event,loan,20250529,2025-05-29,True,8,1,1,1,,2025-05-29,2025-06-19,2025-06-15,17,0,0,0,1,,,,,,,,,,
F0005983,5983,event,loan,20250529,2025-05-29,True,435,47,6,6,,2025-05-29,2025-06-19,2025-06-22,21,3,1.5,0,1,,,,,,,,,,
F0005984,5984,event,loan,20250529,2025-05-29,True,85,17,4,3,,2025-05-29,2025-06-19,2025-06-09,11,0,0,0,1,,,,,,,,,,
F0005985,5985,event,loan,20250529,2025-05-29,True,160,20,3,3,,2025-05-29,2025-07-03,2025-07-08,22,18,9,0,1,,,,,,,,,,
F0005986,5986,event,loan,20250529,2025-05-29,True,158,50,2,7,,2025-05-29,2025-06-19,2025-06-07,9,0,0,0,1,,,,,,,,,,
F0005987,5987,event,loan,20250529,2025-05-29,True,385,10,3,2,,2025-05-29,2025-06-19,2025-06-21,23,0,0,0,1,,,,,,,,,,
F0005988,5988,event,loan,20250529,2025-05-29,True,349,15,1,2,,2025-05-29,2025-06-19,2025-06-12,14,0,0,0,1,,,,,,,,,,
F0005989,5989,event,loan,20250529,2025-05-29,True,87,5,2,1,,2025-05-29,2025-06-19,2025-06-09,7,4,2,0,1,,,,,,,,,,
F0005990,5990,event,loan,20250529,2025-05-29,True,17,4,2,1,,2025-05-29,2025-07-03,2025-06-28,30,0,0,0,1,,,,,,,,,,
F0005991,5991,event,loan,20250529,2025-05-29,True,85,13,1,2,,2025-05-29,2025-06-19,2025-06-16,18,0,0,0,1,,,,,,,,,,
F0005992,5992,event,loan,20250529,2025-05-29,True,373,20,2,3,,2025-05-29,2025-06-19,2025-06-15,15,2,1,0,1,,,,,,,,,,
F0005993,5993,event,loan,20250529,2025-05-29,True,409,48,6,6,,2025-05-29,2025-07-03,2025-06-23,25,0,0,0,1,,,,,,,,,,
F0005994,5994,event,loan,20250529,2025-05-29,True,443,35,5,5,,2025-05-29,2025-06-19,2025-06-21,16,7,3.5,0,1,,,,,,,,,,
F0005995,5995,event,loan,20250529,2025-05-29,True,43,13,2,2,,2025-05-29,2025-06-19,2025-06-05,7,0,0,0,1,,,,,,,,,,
F0005996,5996,event,loan,20250529,2025-05-29,True,383,20,5,3,,2025-05-29,2025-06-19,2025-06-16,14,4,2,0,1,,,,,,,,,,
F0005997,5997,event,loan,20250529,2025-05-29,True,22,2,3,1,,2025-05-29,2025-06-19,2025-06-16,18,0,0,0,1,,,,,,,,,,
F0005998,5998,event,loan,20250529,2025-05-29,True,80,54,5,7,,2025-05-29,2025-06-19,2025-06-14,16,0,0,0,1,,,,,,,,,,
F0005999,5999,event,loan,20250529,2025-05-29,True,23,24,6,3,,2025-05-29,2025-07-03,2025-06-27,29,0,0,0,1,,,,,,,,,,
F0006000,6000,event,loan,20250529,2025-05-29,True,369,10,6,2,,2025-05-29,2025-06-19,2025-06-12,12,2,1,0,1,,,,,,,,,,
F0006001,6001,event,loan,20250529,2025-05-29,True,33,9,4,2,,2025-05-29,2025-06-19,2025-06-24,25,1,0.5,0,1,,,,,,,,,,
F0006002,6002,event,loan,20250529,2025-05-29,True,115,42,5,6,,2025-05-29,2025-06-19,2025-06-02,4,0,0,0,1,,,,,,,,,,
F0006003,6003,event,loan,20250529,2025-05-29,True,65,11,3,2,,2025-05-29,2025-06-19,2025-06-16,18,0,0,0,1,,,,,,,,,,
F0006004,6004,event,loan,20250529,2025-05-29,True,321,25,1,4,,2025-05-29,2025-06-19,2025-06-15,17,0,0,0,1,,,,,,,,,,
F0006005,6005,event,loan,20250529,2025-05-29,True,35,24,2,3,,2025-05-29,2025-06-19,2025-06-26,19,9,4.5,0,1,,,,,,,,,,
F0006006,6006,event,loan,20250529,2025-05-29,True,344,1,2,1,,2025-05-29,2025-07-03,2025-06-20,22,0,0,0,1,,,,,,,,,,
F0006007,6007,event,loan,20250529,2025-05-29,True,294,1,5,1,,2025-05-29,2025-07-03,2025-07-02,34,0,0,0,1,,,,,,,,,,
F0006008,6008,event,loan,20250529,2025-05-29,True,155,35,1,5,,2025-05-29,2025-07-03,2025-07-01,33,0,0,0,1,,,,,,,,,,
F0006009,6009,event,loan,20250529,2025-05-29,True,408,18,5,3,,2025-05-29,2025-06-19,2025-06-18,17,3,1.5,0,1,,,,,,,,,,
F0006010,6010,event,loan,20250529,2025-05-29,True,355,1,1,1,,2025-05-29,2025-06-19,2025-06-05,7,0,0,0,1,,,,,,,,,,
F0006011,6011,event,loan,20250529,2025-05-29,True,236,5,1,1,,2025-05-29,2025-06-19,2025-06-11,13,0,0,0,1,,,,,,,,,,
F0006012,6012,event,loan,20250529,2025-05-29,True,312,52,5,7,,2025-05-29,2025-06-19,2025-06-29,23,8,4,0,1,,,,,,,,,,
F0006013,6013,event,loan,20250529,2025-05-29,True,2,40,3,5,,2025-05-29,2025-06-19,2025-06-19,21,0,0,0,1,,,,,,,,,,
F0006014,6014,event,loan,20250529,2025-05-29,True,141,52,1,7,,2025-05-29,2025-06-19,2025-06-17,19,0,0,0,1,,,,,,,,,,
F0006015,6015,event,loan,20250529,2025-05-29,True,190,5,1,1,,2025-05-29,2025-07-03,2025-06-25,27,0,0,0,1,,,,,,,,,,
F0006016,6016,event,loan,20250529,2025-05-29,True,374,19,1,3,,2025-05-29,2025-06-19,2025-06-08,10,0,0,0,1,,,,,,,,,,
F0006017,6017,event,loan,20250530,2025-05-30,True,39,49,3,7,,2025-05-30,2025-06-20,2025-06-22,23,0,0,0,1,,,,,,,,,,
F0006018,6018,event,loan,20250530,2025-05-30,True,134,39,5,5,,2025-05-30,2025-06-20,2025-06-19,16,4,2,0,1,,,,,,,,,,
F0006019,6019,event,loan,20250530,2025-05-30,True,324,37,2,5,,2025-05-30,2025-07-04,2025-07-06,29,8,4,0,1,,,,,,,,,,
F0006020,6020,event,loan,20250530,2025-05-30,True,362,4,1,1,,2025-05-30,2025-07-04,2025-07-09,35,5,2.5,0,1,,,,,,,,,,
F0006021,6021,event,loan,20250530,2025-05-30,True,168,2,4,1,,2025-05-30,2025-06-20,2025-06-18,19,0,0,0,1,,,,,,,,,,
F0006022,6022,event,loan,20250530,2025-05-30,True,15,25,2,4,,2025-05-30,2025-06-20,2025-06-12,13,0,0,0,1,,,,,,,,,,
F0006023,6023,event,loan,20250530,2025-05-30,True,378,4,5,1,,2025-05-30,2025-07-04,2025-07-04,35,0,0,0,1,,,,,,,,,,
F0006024,6024,event,loan,20250530,2025-05-30,True,297,34,5,5,,2025-05-30,2025-06-20,2025-06-04,5,0,0,0,1,,,,,,,,,,
F0006025,6025,event,loan,20250530,2025-05-30,True,29,11,1,2,,2025-05-30,2025-07-04,2025-06-23,24,0,0,0,1,,,,,,,,,,
F0006026,6026,event,loan,20250530,2025-05-30,True,410,26,1,4,,2025-05-30,2025-06-20,2025-06-19,18,2,1,0,1,,,,,,,,,,
F0006027,6027,event,loan,20250530,2025-05-30,True,171,25,6,4,,2025-05-30,2025-06-20,2025-06-16,17,0,0,0,1,,,,,,,,,,
F0006028,6028,event,loan,20250530,2025-05-30,True,431,18,2,3,,2025-05-30,2025-06-20,2025-06-16,12,5,2.5,0,1,,,,,,,,,,
F0006029,6029,event,loan,20250530,2025-05-30,True,27,51,5,7,,2025-05-30,2025-06-20,2025-06-18,8,11,5.5,0,1,,,,,,,,,,
F0006030,6030,event,loan,20250530,2025-05-30,True,436,40,1,5,,2025-05-30,2025-07-04,2025-07-19,34,16,8,0,1,,,,,,,,,,
F0006031,6031,event,loan,20250530,2025-05-30,True,353,1,5,1,,2025-05-30,2025-06-20,2025-06-19,16,4,2,0,1,,,,,,,,,,
F0006032,6032,event,loan,20250530,2025-05-30,True,131,25,1,4,,2025-05-30,2025-06-20,2025-06-24,25,0,0,0,1,,,,,,,,,,
F0006033,6033,event,loan,20250530,2025-05-30,True,234,10,2,2,,2025-05-30,2025-07-04,2025-06-27,28,0,0,0,1,,,,,,,,,,
F0006034,6034,event,loan,20250530,2025-05-30,True,196,2,4,1,,2025-05-30,2025-07-04,2025-06-28,29,0,0,0,1,,,,,,,,,,
F0006035,6035,event,loan,20250530,2025-05-30,True,366,18,2,3,,2025-05-30,2025-07-04,2025-06-19,20,0,0,0,1,,,,,,,,,,
F0006036,6036,event,loan,20250530,2025-05-30,True,163,23,1,3,,2025-05-30,2025-06-20,2025-06-20,21,0,0,0,1,,,,,,,,,,
F0006037,6037,event,loan,20250530,2025-05-30,True,221,1,2,1,,2025-05-30,2025-06-20,2025-06-16,17,0,0,0,1,,,,,,,,,,
F0006038,6038,event,loan,20250530,2025-05-30,True,432,18,2,3,,2025-05-30,2025-07-04,2025-07-04,35,0,0,0,1,,,,,,,,,,
F0006039,6039,event,loan,20250530,2025-05-30,True,202,11,6,2,,2025-05-30,2025-06-20,2025-06-19,20,0,0,0,1,,,,,,,,,,
F0006040,6040,event,loan,20250530,2025-05-30,True,254,3,4,1,,2025-05-30,2025-06-20,2025-06-30,31,0,0,0,1,,,,,,,,,,
F0006041,6041,event,loan,20250530,2025-05-30,True,97,1,2,1,,2025-05-30,2025-06-20,2025-06-10,11,0,0,0,1,,,,,,,,,,
F0006042,6042,event,loan,20250530,2025-05-30,True,37,52,5,7,,2025-05-30,2025-07-04,2025-07-02,33,0,0,0,1,,,,,,,,,,
F0006043,6043,event,loan,20250530,2025-05-30,True,78,14,2,2,,2025-05-30,2025-06-20,2025-06-18,19,0,0,0,1,,,,,,,,,,
F0006044,6044,event,loan,20250530,2025-05-30,True,337,6,2,1,,2025-05-30,2025-06-20,2025-06-15,16,0,0,0,1,,,,,,,,,,
F0006045,6045,event,loan,20250530,2025-05-30,True,133,69,6,9,,2025-05-30,2025-07-04,2025-06-30,26,5,2.5,0,1,,,,,,,,,,
F0006046,6046,event,loan,20250530,2025-05-30,True,228,33,1,5,,2025-05-30,2025-06-20,2025-06-08,9,0,0,0,1,,,,,,,,,,
F0006047,6047,event,loan,20250530,2025-05-30,True,271,13,2,2,,2025-05-30,2025-07-04,2025-06-29,30,0,0,0,1,,,,,,,,,,
F0006048,6048,event,loan,20250530,2025-05-30,True,118,15,2,2,,2025-05-30,2025-06-20,2025-06-24,25,0,0,0,1,,,,,,,,,,
F0006049,6049,event,loan,20250530,2025-05-30,True,399,27,3,4,,2025-05-30,2025-06-20,2025-06-21,16,6,3,0,1,,,,,,,,,,
F0006050,6050,event,loan,20250530,2025-05-30,True,127,1,5,1,,2025-05-30,2025-06-20,2025-06-16,14,3,1.5,0,1,,,,,,,,,,
F0006051,6051,event,loan,20250530,2025-05-30,True,355,31,5,4,,2025-05-30,2025-06-20,2025-06-21,22,0,0,0,1,,,,,,,,,,
F0006052,6052,event,loan,20250530,2025-05-30,True,366,19,4,3,,2025-05-30,2025-07-04,2025-07-02,33,0,0,0,1,,,,,,,,,,
F0006053,6053,event,loan,20250531,2025-05-31,True,29,5,5,1,,2025-05-31,2025-07-05,2025-06-29,29,0,0,0,1,,,,,,,,,,
F0006054,6054,event,loan,20250531,2025-05-31,True,294,19,1,3,,2025-05-31,2025-07-05,2025-06-29,29,0,0,0,1,,,,,,,,,,
F0006055,6055,event,loan,20250531,2025-05-31,True,255,22,5,3,,2025-05-31,2025-07-05,2025-06-30,30,0,0,0,1,,,,,,,,,,
F0006056,6056,event,loan,20250531,2025-05-31,True,384,9,5,2,,2025-05-31,2025-06-21,2025-06-20,20,0,0,0,1,,,,,,,,,,
F0006057,6057,event,loan,20250531,2025-05-31,True,278,9,2,2,,2025-05-31,2025-07-05,2025-07-01,31,0,0,0,1,,,,,,,,,,
F0006058,6058,event,loan,20250531,2025-05-31,True,449,1,5,1,,2025-05-31,2025-07-05,2025-07-04,23,11,5.5,0,1,,,,,,,,,,
F0006059,6059,event,loan,20250531,2025-05-31,True,318,4,5,1,,2025-05-31,2025-06-21,2025-06-13,13,0,0,0,1,,,,,,,,,,
F0006060,6060,event,loan,20250531,2025-05-31,True,386,18,3,3,,2025-05-31,2025-06-21,2025-06-27,18,9,4.5,0,1,,,,,,,,,,
F0006061,6061,event,loan,20250531,2025-05-31,True,368,26,1,4,,2025-05-31,2025-06-21,2025-06-12,12,0,0,0,1,,,,,,,,,,
F0006062,6062,event,loan,20250531,2025-05-31,True,355,19,4,3,,2025-05-31,2025-06-21,2025-06-12,12,0,0,0,1,,,,,,,,,,
F0006063,6063,event,loan,20250531,2025-05-31,True,176,57,4,8,,2025-05-31,2025-06-21,2025-06-26,11,15,7.5,0,1,,,,,,,,,,
F0006064,6064,event,loan,20250531,2025-05-31,True,294,2,1,1,,2025-05-31,2025-07-05,2025-07-06,36,0,0,0,1,,,,,,,,,,
F0006065,6065,event,loan,20250531,2025-05-31,True,432,1,6,1,,2025-05-31,2025-07-05,2025-06-19,19,0,0,0,1,,,,,,,,,,
F0006066,6066,event,loan,20250531,2025-05-31,True,18,9,2,2,,2025-05-31,2025-06-21,2025-06-10,10,0,0,0,1,,,,,,,,,,
F0006067,6067,event,loan,20250601,2025-06-01,True,61,7,1,1,,2025-06-01,2025-07-06,2025-06-30,29,0,0,0,1,,,,,,,,,,
F0006068,6068,event,loan,20250601,2025-06-01,True,23,1,1,1,,2025-06-01,2025-07-06,2025-07-06,32,3,1.5,0,1,,,,,,,,,,
F0006069,6069,event,loan,20250601,2025-06-01,True,278,2,2,1,,2025-06-01,2025-07-06,2025-06-22,21,0,0,0,1,,,,,,,,,,
F0006070,6070,event,loan,20250601,2025-06-01,True,293,24,3,3,,2025-06-01,2025-06-22,2025-06-09,8,0,0,0,1,,,,,,,,,,
F0006071,6071,event,loan,20250601,2025-06-01,True,187,33,6,5,,2025-06-01,2025-06-22,2025-06-16,12,3,1.5,0,1,,,,,,,,,,
F0006072,6072,event,loan,20250601,2025-06-01,True,11,17,1,3,,2025-06-01,2025-07-06,2025-06-26,25,0,0,0,1,,,,,,,,,,
F0006073,6073,event,loan,20250601,2025-06-01,True,100,3,1,1,,2025-06-01,2025-06-22,2025-06-13,12,0,0,0,1,,,,,,,,,,
F0006074,6074,event,loan,20250601,2025-06-01,True,369,6,1,1,,2025-06-01,2025-06-22,2025-06-15,14,0,0,0,1,,,,,,,,,,
F0006075,6075,event,loan,20250601,2025-06-01,True,220,40,4,5,,2025-06-01,2025-07-06,2025-07-16,28,17,8.5,0,1,,,,,,,,,,
F0006076,6076,event,loan,20250601,2025-06-01,True,396,58,6,8,,2025-06-01,2025-06-22,2025-06-24,23,0,0,0,1,,,,,,,,,,
F0006077,6077,event,loan,20250601,2025-06-01,True,162,3,5,1,,2025-06-01,2025-07-06,2025-07-06,33,2,1,0,1,,,,,,,,,,
F0006078,6078,event,loan,20250601,2025-06-01,True,390,26,1,4,,2025-06-01,2025-06-22,2025-06-22,21,0,0,0,1,,,,,,,,,,
F0006079,6079,event,loan,20250601,2025-06-01,True,325,34,4,5,,2025-06-01,2025-07-06,2025-06-30,29,0,0,0,1,,,,,,,,,,
F0006080,6080,event,loan,20250601,2025-06-01,True,166,1,4,1,,2025-06-01,2025-06-22,2025-06-30,13,16,8,0,1,,,,,,,,,,
F0006081,6081,event,loan,20250601,2025-06-01,True,358,27,2,4,,2025-06-01,2025-06-22,2025-06-22,21,0,0,0,1,,,,,,,,,,
F0006082,6082,event,loan,20250602,2025-06-02,True,362,17,4,3,,2025-06-02,2025-07-07,2025-06-25,23,0,0,0,1,,,,,,,,,,
F0006083,6083,event,loan,20250602,2025-06-02,True,404,49,3,7,,2025-06-02,2025-07-07,2025-07-02,26,4,2,0,1,,,,,,,,,,
F0006084,6084,event,loan,20250602,2025-06-02,True,204,18,5,3,,2025-06-02,2025-06-23,2025-06-15,13,0,0,0,1,,,,,,,,,,
F0006085,6085,event,loan,20250602,2025-06-02,True,188,49,5,7,,2025-06-02,2025-06-23,2025-06-19,17,0,0,0,1,,,,,,,,,,
F0006086,6086,event,loan,20250602,2025-06-02,True,370,4,1,1,,2025-06-02,2025-07-07,2025-06-22,20,0,0,0,1,,,,,,,,,,
F0006087,6087,event,loan,20250602,2025-06-02,True,60,3,1,1,,2025-06-02,2025-06-23,2025-06-21,17,2,1,0,1,,,,,,,,,,
F0006088,6088,event,loan,20250602,2025-06-02,True,414,11,1,2,,2025-06-02,2025-06-23,2025-06-23,21,0,0,0,1,,,,,,,,,,
F0006089,6089,event,loan,20250602,2025-06-02,True,286,30,1,4,,2025-06-02,2025-06-23,2025-06-18,16,0,0,0,1,,,,,,,,,,
F0006090,6090,event,loan,20250602,2025-06-02,True,87,1,3,1,,2025-06-02,2025-06-23,2025-06-15,10,3,1.5,0,1,,,,,,,,,,
F0006091,6091,event,loan,20250602,2025-06-02,True,365,15,2,2,,2025-06-02,2025-06-23,2025-06-13,11,0,0,0,1,,,,,,,,,,
F0006092,6092,event,loan,20250602,2025-06-02,True,324,35,2,5,,2025-06-02,2025-07-07,2025-07-05,33,0,0,0,1,,,,,,,,,,
F0006093,6093,event,loan,20250602,2025-06-02,True,164,4,2,1,,2025-06-02,2025-06-23,2025-06-26,15,9,4.5,0,1,,,,,,,,,,
F0006094,6094,event,loan,20250602,2025-06-02,True,121,2,6,1,,2025-06-02,2025-06-23,2025-06-24,22,0,0,0,1,,,,,,,,,,
F0006095,6095,event,loan,20250602,2025-06-02,True,135,11,2,2,,2025-06-02,2025-06-23,2025-06-23,21,0,0,0,1,,,,,,,,,,
F0006096,6096,event,loan,20250602,2025-06-02,True,147,30,1,4,,2025-06-02,2025-06-23,2025-06-27,25,0,0,0,1,,,,,,,,,,
F0006097,6097,event,loan,20250602,2025-06-02,True,135,8,2,1,,2025-06-02,2025-06-23,2025-06-30,28,0,0,0,1,,,,,,,,,,
F0006098,6098,event,loan,20250602,2025-06-02,True,223,25,6,4,,2025-06-02,2025-07-07,2025-07-03,31,0,0,0,1,,,,,,,,,,
F0006099,6099,event,loan,20250602,2025-06-02,True,53,25,4,4,,2025-06-02,2025-06-23,2025-06-07,5,0,0,0,1,,,,,,,,,,
F0006100,6100,event,loan,20250602,2025-06-02,True,145,15,2,2,,2025-06-02,2025-06-23,2025-06-19,17,0,0,0,1,,,,,,,,,,
F0006101,6101,event,loan,20250602,2025-06-02,True,254,23,4,3,,2025-06-02,2025-06-23,2025-06-23,21,0,0,0,1,,,,,,,,,,
F0006102,6102,event,loan,20250602,2025-06-02,True,137,40,1,5,,2025-06-02,2025-06-23,2025-06-20,18,0,0,0,1,,,,,,,,,,
F0006103,6103,event,loan,20250602,2025-06-02,True,378,12,1,2,,2025-06-02,2025-07-07,2025-07-03,24,7,3.5,0,1,,,,,,,,,,
F0006104,6104,event,loan,20250602,2025-06-02,True,365,3,2,1,,2025-06-02,2025-06-23,2025-06-18,16,0,0,0,1,,,,,,,,,,
F0006105,6105,event,loan,20250602,2025-06-02,True,328,17,5,3,,2025-06-02,2025-06-23,2025-06-08,6,0,0,0,1,,,,,,,,,,
F0006106,6106,event,loan,20250602,2025-06-02,True,152,4,3,1,,2025-06-02,2025-06-23,2025-06-14,6,6,3,0,1,,,,,,,,,,
F0006107,6107,event,loan,20250602,2025-06-02,True,361,17,1,3,,2025-06-02,2025-06-23,2025-06-14,12,0,0,0,1,,,,,,,,,,
F0006108,6108,event,loan,20250602,2025-06-02,True,371,9,3,2,,2025-06-02,2025-07-07,2025-07-04,32,0,0,0,1,,,,,,,,,,
F0006109,6109,event,loan,20250602,2025-06-02,True,223,12,5,2,,2025-06-02,2025-07-07,2025-06-20,18,0,0,0,1,,,,,,,,,,
F0006110,6110,event,loan,20250602,2025-06-02,True,84,17,1,3,,2025-06-02,2025-07-07,2025-07-02,30,0,0,0,1,,,,,,,,,,
F0006111,6111,event,loan,20250602,2025-06-02,True,348,26,5,4,,2025-06-02,2025-07-07,2025-07-01,21,8,4,0,1,,,,,,,,,,
F0006112,6112,event,loan,20250602,2025-06-02,True,139,20,5,3,,2025-06-02,2025-06-23,2025-06-12,10,0,0,0,1,,,,,,,,,,
F0006113,6113,event,loan,20250602,2025-06-02,True,147,19,2,3,,2025-06-02,2025-06-23,2025-06-27,25,0,0,0,1,,,,,,,,,,
F0006114,6114,event,loan,20250602,2025-06-02,True,42,12,5,2,,2025-06-02,2025-06-23,2025-06-25,12,11,5.5,0,1,,,,,,,,,,
F0006115,6115,event,loan,20250602,2025-06-02,True,98,47,5,6,,2025-06-02,2025-06-23,2025-06-25,23,0,0,0,1,,,,,,,,,,
