snapshot_id,date_id,snapshot_date,book_id,branch_id,category_id,total_copies,available_copies,active_loans,utilization_rate,availability_rate,out_of_stock,loan_count_total,loan_count_120d,unsatisfied_reservations,reallocation_priority
S0004829,20250831,2025-08-31,13,5,2,3,2,1,0.3333,0.6667,False,8,2,0,Low
S0004830,20250831,2025-08-31,13,6,2,2,2,0,0.0,1.0,False,5,1,0,Low
S0004831,20250831,2025-08-31,14,1,2,4,2,2,0.5,0.5,False,17,8,0,Low
S0004832,20250831,2025-08-31,14,2,2,3,2,1,0.3333,0.6667,False,11,1,0,Low
S0004833,20250831,2025-08-31,14,3,2,2,2,0,0.0,1.0,False,8,1,0,Low
S0004834,20250831,2025-08-31,14,4,2,2,1,1,0.5,0.5,False,9,4,0,Low
S0004835,20250831,2025-08-31,14,5,2,3,2,1,0.3333,0.6667,False,13,2,0,Low
S0004836,20250831,2025-08-31,14,6,2,2,2,0,0.0,1.0,False,7,4,0,Low
S0004837,20250831,2025-08-31,15,1,2,5,1,4,0.8,0.2,False,33,9,0,Normal
S0004838,20250831,2025-08-31,15,2,2,5,2,3,0.6,0.4,False,35,6,0,Low
S0004839,20250831,2025-08-31,15,3,2,4,3,1,0.25,0.75,False,21,6,0,Low
S0004840,20250831,2025-08-31,15,4,2,3,1,2,0.6667,0.3333,False,11,3,0,Low
S0004841,20250831,2025-08-31,15,5,2,4,1,3,0.75,0.25,False,21,6,0,Low
S0004842,20250831,2025-08-31,15,6,2,3,2,1,0.3333,0.6667,False,10,3,0,Low
S0004843,20250831,2025-08-31,16,1,2,4,3,1,0.25,0.75,False,7,3,0,Low
S0004844,20250831,2025-08-31,16,2,2,3,2,1,0.3333,0.6667,False,4,2,0,Low
S0004845,20250831,2025-08-31,16,3,2,2,2,0,0.0,1.0,False,0,0,0,Low
S0004846,20250831,2025-08-31,16,4,2,2,1,1,0.5,0.5,False,3,1,0,Low
S0004847,20250831,2025-08-31,16,5,2,3,2,1,0.3333,0.6667,False,4,2,0,Low
S0004848,20250831,2025-08-31,16,6,2,2,2,0,0.0,1.0,False,1,0,0,Low
S0004849,20250831,2025-08-31,17,1,3,8,0,8,1.0,0.0,True,41,12,0,High
S0004850,20250831,2025-08-31,17,2,3,7,1,6,0.8571,0.1429,False,36,8,0,Normal
S0004851,20250831,2025-08-31,17,3,3,5,2,3,0.6,0.4,False,25,4,0,Low
S0004852,20250831,2025-08-31,17,4,3,4,0,4,1.0,0.0,True,18,2,0,Normal
S0004853,20250831,2025-08-31,17,5,3,6,0,6,1.0,0.0,True,36,13,1,High
S0004854,20250831,2025-08-31,17,6,3,4,2,2,0.5,0.5,False,18,3,0,Low
S0004855,20250831,2025-08-31,18,1,3,8,0,8,1.0,0.0,True,28,4,0,Normal
S0004856,20250831,2025-08-31,18,2,3,7,3,4,0.5714,0.4286,False,18,6,0,Low
S0004857,20250831,2025-08-31,18,3,3,5,3,2,0.4,0.6,False,13,2,0,Low
S0004858,20250831,2025-08-31,18,4,3,4,1,3,0.75,0.25,False,9,1,0,Normal
S0004859,20250831,2025-08-31,18,5,3,6,0,6,1.0,0.0,True,13,3,0,Normal
S0004860,20250831,2025-08-31,18,6,3,4,3,1,0.25,0.75,False,12,2,0,Low
S0004861,20250831,2025-08-31,19,1,3,8,0,8,1.0,0.0,True,67,19,1,High
S0004862,20250831,2025-08-31,19,2,3,7,1,6,0.8571,0.1429,False,54,17,0,Normal
S0004863,20250831,2025-08-31,19,3,3,5,2,3,0.6,0.4,False,21,10,0,Low
S0004864,20250831,2025-08-31,19,4,3,4,0,4,1.0,0.0,True,26,12,0,Normal
S0004865,20250831,2025-08-31,19,5,3,6,0,6,1.0,0.0,True,42,9,2,Critical
S0004866,20250831,2025-08-31,19,6,3,4,2,2,0.5,0.5,False,29,6,0,Low
S0004867,20250831,2025-08-31,20,1,3,5,2,3,0.6,0.4,False,21,5,0,Low
S0004868,20250831,2025-08-31,20,2,3,5,2,3,0.6,0.4,False,19,5,0,Low
S0004869,20250831,2025-08-31,20,3,3,4,3,1,0.25,0.75,False,16,2,0,Low
S0004870,20250831,2025-08-31,20,4,3,3,1,2,0.6667,0.3333,False,15,7,0,Low
S0004871,20250831,2025-08-31,20,5,3,4,1,3,0.75,0.25,False,7,2,0,Low
S0004872,20250831,2025-08-31,20,6,3,3,2,1,0.3333,0.6667,False,7,4,0,Low
S0004873,20250831,2025-08-31,21,1,3,4,2,2,0.5,0.5,False,12,6,0,Low
S0004874,20250831,2025-08-31,21,2,3,3,2,1,0.3333,0.6667,False,3,2,0,Low
S0004875,20250831,2025-08-31,21,3,3,2,2,0,0.0,1.0,False,3,2,0,Low
S0004876,20250831,2025-08-31,21,4,3,2,1,1,0.5,0.5,False,2,1,0,Low
S0004877,20250831,2025-08-31,21,5,3,3,2,1,0.3333,0.6667,False,8,0,0,Low
S0004878,20250831,2025-08-31,21,6,3,2,2,0,0.0,1.0,False,0,0,0,Low
S0004879,20250831,2025-08-31,22,1,3,4,2,2,0.5,0.5,False,13,1,0,Low
S0004880,20250831,2025-08-31,22,2,3,3,2,1,0.3333,0.6667,False,6,1,0,Low
S0004881,20250831,2025-08-31,22,3,3,2,2,0,0.0,1.0,False,4,2,0,Low
S0004882,20250831,2025-08-31,22,4,3,2,1,1,0.5,0.5,False,1,1,0,Low
S0004883,20250831,2025-08-31,22,5,3,3,2,1,0.3333,0.6667,False,0,0,0,Low
S0004884,20250831,2025-08-31,22,6,3,2,2,0,0.0,1.0,False,0,0,0,Low
S0004885,20250831,2025-08-31,23,1,3,4,2,2,0.5,0.5,False,16,3,0,Low
S0004886,20250831,2025-08-31,23,2,3,3,2,1,0.3333,0.6667,False,14,4,0,Low
S0004887,20250831,2025-08-31,23,3,3,2,2,0,0.0,1.0,False,6,2,0,Low
S0004888,20250831,2025-08-31,23,4,3,2,1,1,0.5,0.5,False,2,1,0,Low
S0004889,20250831,2025-08-31,23,5,3,3,2,1,0.3333,0.6667,False,6,0,0,Low
S0004890,20250831,2025-08-31,23,6,3,2,2,0,0.0,1.0,False,5,0,0,Low
S0004891,20250831,2025-08-31,24,1,3,4,2,2,0.5,0.5,False,12,4,0,Low
S0004892,20250831,2025-08-31,24,2,3,3,2,1,0.3333,0.6667,False,5,2,0,Low
S0004893,20250831,2025-08-31,24,3,3,2,2,0,0.0,1.0,False,2,2,0,Low
S0004894,20250831,2025-08-31,24,4,3,2,1,1,0.5,0.5,False,4,0,0,Low
S0004895,20250831,2025-08-31,24,5,3,3,2,1,0.3333,0.6667,False,11,4,0,Low
S0004896,20250831,2025-08-31,24,6,3,2,2,0,0.0,1.0,False,5,1,0,Low
S0004897,20250831,2025-08-31,25,1,4,8,1,7,0.875,0.125,False,93,30,0,Normal
S0004898,20250831,2025-08-31,25,2,4,7,1,6,0.8571,0.1429,False,71,20,0,Normal
S0004899,20250831,2025-08-31,25,3,4,5,3,2,0.4,0.6,False,47,16,0,Low
S0004900,20250831,2025-08-31,25,4,4,4,1,3,0.75,0.25,False,29,10,0,Normal
S0004901,20250831,2025-08-31,25,5,4,6,0,6,1.0,0.0,True,61,15,0,Normal
S0004902,20250831,2025-08-31,25,6,4,4,2,2,0.5,0.5,False,40,12,0,Low
S0004903,20250831,2025-08-31,26,1,4,5,2,3,0.6,0.4,False,49,18,0,Low
S0004904,20250831,2025-08-31,26,2,4,5,2,3,0.6,0.4,False,33,9,0,Low
S0004905,20250831,2025-08-31,26,3,4,4,3,1,0.25,0.75,False,20,6,0,Low
S0004906,20250831,2025-08-31,26,4,4,3,1,2,0.6667,0.3333,False,17,4,0,Low
S0004907,20250831,2025-08-31,26,5,4,4,1,3,0.75,0.25,False,24,8,0,Low
S0004908,20250831,2025-08-31,26,6,4,3,2,1,0.3333,0.6667,False,8,2,0,Low
S0004909,20250831,2025-08-31,27,1,4,4,2,2,0.5,0.5,False,22,10,0,Low
S0004910,20250831,2025-08-31,27,2,4,3,2,1,0.3333,0.6667,False,23,7,0,Low
S0004911,20250831,2025-08-31,27,3,4,2,2,0,0.0,1.0,False,11,6,0,Low
S0004912,20250831,2025-08-31,27,4,4,2,1,1,0.5,0.5,False,9,3,0,Low
S0004913,20250831,2025-08-31,27,5,4,3,2,1,0.3333,0.6667,False,18,2,0,Low
S0004914,20250831,2025-08-31,27,6,4,2,2,0,0.0,1.0,False,5,3,0,Low
S0004915,20250831,2025-08-31,28,1,4,4,2,2,0.5,0.5,False,35,12,0,Low
S0004916,20250831,2025-08-31,28,2,4,3,2,1,0.3333,0.6667,False,19,8,0,Low
S0004917,20250831,2025-08-31,28,3,4,2,2,0,0.0,1.0,False,19,5,0,Low
S0004918,20250831,2025-08-31,28,4,4,2,1,1,0.5,0.5,False,8,6,0,Low
S0004919,20250831,2025-08-31,28,5,4,3,2,1,0.3333,0.6667,False,20,6,0,Low
S0004920,20250831,2025-08-31,28,6,4,2,2,0,0.0,1.0,False,6,2,0,Low
S0004921,20250831,2025-08-31,29,1,4,4,3,1,0.25,0.75,False,29,7,0,Low
S0004922,20250831,2025-08-31,29,2,4,3,2,1,0.3333,0.6667,False,18,7,0,Low
S0004923,20250831,2025-08-31,29,3,4,2,2,0,0.0,1.0,False,12,1,0,Low
S0004924,20250831,2025-08-31,29,4,4,2,1,1,0.5,0.5,False,8,3,0,Low
S0004925,20250831,2025-08-31,29,5,4,3,2,1,0.3333,0.6667,False,10,3,0,Low
S0004926,20250831,2025-08-31,29,6,4,2,2,0,0.0,1.0,False,9,3,0,Low
S0004927,20250831,2025-08-31,30,1,4,4,2,2,0.5,0.5,False,22,9,0,Low
S0004928,20250831,2025-08-31,30,2,4,3,2,1,0.3333,0.6667,False,21,10,0,Low
S0004929,20250831,2025-08-31,30,3,4,2,2,0,0.0,1.0,False,10,0,0,Low
S0004930,20250831,2025-08-31,30,4,4,2,1,1,0.5,0.5,False,7,2,0,Low
S0004931,20250831,2025-08-31,30,5,4,3,2,1,0.3333,0.6667,False,21,6,0,Low
S0004932,20250831,2025-08-31,30,6,4,2,2,0,0.0,1.0,False,6,4,0,Low
S0004933,20250831,2025-08-31,31,1,4,4,2,2,0.5,0.5,False,52,11,0,Low
S0004934,20250831,2025-08-31,31,2,4,3,2,1,0.3333,0.6667,False,46,16,0,Low
S0004935,20250831,2025-08-31,31,3,4,2,2,0,0.0,1.0,False,24,9,0,Low
S0004936,20250831,2025-08-31,31,4,4,2,1,1,0.5,0.5,False,21,6,0,Low
S0004937,20250831,2025-08-31,31,5,4,3,1,2,0.6667,0.3333,False,28,6,0,Low
S0004938,20250831,2025-08-31,31,6,4,2,2,0,0.0,1.0,False,16,6,0,Low
S0004939,20250831,2025-08-31,32,1,4,3,2,1,0.3333,0.6667,False,7,2,0,Low
S0004940,20250831,2025-08-31,32,2,4,3,2,1,0.3333,0.6667,False,6,5,0,Low
S0004941,20250831,2025-08-31,32,3,4,2,2,0,0.0,1.0,False,2,0,0,Low
S0004942,20250831,2025-08-31,32,4,4,1,1,0,0.0,1.0,False,3,1,0,Low
S0004943,20250831,2025-08-31,32,5,4,2,2,0,0.0,1.0,False,3,0,0,Low
S0004944,20250831,2025-08-31,32,6,4,1,1,0,0.0,1.0,False,1,0,0,Low
S0004945,20250831,2025-08-31,33,1,5,5,2,3,0.6,0.4,False,39,10,0,Low
S0004946,20250831,2025-08-31,33,2,5,5,3,2,0.4,0.6,False,37,7,0,Low
S0004947,20250831,2025-08-31,33,3,5,4,3,1,0.25,0.75,False,21,6,0,Low
S0004948,20250831,2025-08-31,33,4,5,3,1,2,0.6667,0.3333,False,16,6,0,Low
S0004949,20250831,2025-08-31,33,5,5,4,1,3,0.75,0.25,False,33,12,0,Low
S0004950,20250831,2025-08-31,33,6,5,3,2,1,0.3333,0.6667,False,12,3,0,Low
S0004951,20250831,2025-08-31,34,1,5,4,2,2,0.5,0.5,False,14,3,0,Low
S0004952,20250831,2025-08-31,34,2,5,3,2,1,0.3333,0.6667,False,16,5,0,Low
S0004953,20250831,2025-08-31,34,3,5,2,2,0,0.0,1.0,False,10,3,0,Low
S0004954,20250831,2025-08-31,34,4,5,2,1,1,0.5,0.5,False,5,1,0,Low
S0004955,20250831,2025-08-31,34,5,5,3,2,1,0.3333,0.6667,False,8,6,0,Low
S0004956,20250831,2025-08-31,34,6,5,2,2,0,0.0,1.0,False,6,1,0,Low
S0004957,20250831,2025-08-31,35,1,5,5,2,3,0.6,0.4,False,75,13,0,Low
S0004958,20250831,2025-08-31,35,2,5,5,2,3,0.6,0.4,False,69,25,0,Low
S0004959,20250831,2025-08-31,35,3,5,4,3,1,0.25,0.75,False,46,15,0,Low
S0004960,20250831,2025-08-31,35,4,5,3,1,2,0.6667,0.3333,False,25,6,0,Low
S0004961,20250831,2025-08-31,35,5,5,4,1,3,0.75,0.25,False,48,19,0,Low
S0004962,20250831,2025-08-31,35,6,5,3,2,1,0.3333,0.6667,False,22,7,0,Low
S0004963,20250831,2025-08-31,36,1,5,4,2,2,0.5,0.5,False,46,14,0,Low
S0004964,20250831,2025-08-31,36,2,5,3,2,1,0.3333,0.6667,False,30,14,0,Low
S0004965,20250831,2025-08-31,36,3,5,2,2,0,0.0,1.0,False,19,5,0,Low
S0004966,20250831,2025-08-31,36,4,5,2,1,1,0.5,0.5,False,9,3,0,Low
S0004967,20250831,2025-08-31,36,5,5,3,2,1,0.3333,0.6667,False,32,9,0,Low
S0004968,20250831,2025-08-31,36,6,5,2,2,0,0.0,1.0,False,10,1,0,Low
S0004969,20250831,2025-08-31,37,1,5,4,2,2,0.5,0.5,False,23,5,0,Low
S0004970,20250831,2025-08-31,37,2,5,3,2,1,0.3333,0.6667,False,19,5,0,Low
S0004971,20250831,2025-08-31,37,3,5,2,2,0,0.0,1.0,False,11,1,0,Low
S0004972,20250831,2025-08-31,37,4,5,2,1,1,0.5,0.5,False,12,4,0,Low
S0004973,20250831,2025-08-31,37,5,5,3,2,1,0.3333,0.6667,False,15,5,0,Low
S0004974,20250831,2025-08-31,37,6,5,2,2,0,0.0,1.0,False,9,3,0,Low
S0004975,20250831,2025-08-31,38,1,5,4,2,2,0.5,0.5,False,11,4,0,Low
S0004976,20250831,2025-08-31,38,2,5,3,2,1,0.3333,0.6667,False,19,5,0,Low
S0004977,20250831,2025-08-31,38,3,5,2,2,0,0.0,1.0,False,8,3,0,Low
S0004978,20250831,2025-08-31,38,4,5,2,1,1,0.5,0.5,False,5,1,0,Low
S0004979,20250831,2025-08-31,38,5,5,3,2,1,0.3333,0.6667,False,8,3,0,Low
S0004980,20250831,2025-08-31,38,6,5,2,2,0,0.0,1.0,False,5,2,0,Low
S0004981,20250831,2025-08-31,39,1,5,4,2,2,0.5,0.5,False,9,4,0,Low
S0004982,20250831,2025-08-31,39,2,5,3,2,1,0.3333,0.6667,False,17,7,0,Low
S0004983,20250831,2025-08-31,39,3,5,2,2,0,0.0,1.0,False,7,2,0,Low
S0004984,20250831,2025-08-31,39,4,5,2,1,1,0.5,0.5,False,2,0,0,Low
S0004985,20250831,2025-08-31,39,5,5,3,2,1,0.3333,0.6667,False,11,6,0,Low
S0004986,20250831,2025-08-31,39,6,5,2,2,0,0.0,1.0,False,2,1,0,Low
S0004987,20250831,2025-08-31,40,1,5,5,1,4,0.8,0.2,False,82,26,0,Low
S0004988,20250831,2025-08-31,40,2,5,5,2,3,0.6,0.4,False,68,21,0,Low
S0004989,20250831,2025-08-31,40,3,5,4,3,1,0.25,0.75,False,27,4,0,Low
S0004990,20250831,2025-08-31,40,4,5,3,1,2,0.6667,0.3333,False,23,4,0,Low
S0004991,20250831,2025-08-31,40,5,5,4,1,3,0.75,0.25,False,38,11,0,Normal
S0004992,20250831,2025-08-31,40,6,5,3,2,1,0.3333,0.6667,False,21,8,0,Low
S0004993,20250831,2025-08-31,41,1,6,5,1,4,0.8,0.2,False,74,18,0,Normal
S0004994,20250831,2025-08-31,41,2,6,5,2,3,0.6,0.4,False,77,25,0,Low
S0004995,20250831,2025-08-31,41,3,6,4,2,2,0.5,0.5,False,44,14,0,Low
S0004996,20250831,2025-08-31,41,4,6,3,1,2,0.6667,0.3333,False,23,5,0,Low
S0004997,20250831,2025-08-31,41,5,6,4,1,3,0.75,0.25,False,48,11,0,Low
S0004998,20250831,2025-08-31,41,6,6,3,2,1,0.3333,0.6667,False,14,2,0,Low
S0004999,20250831,2025-08-31,42,1,6,5,2,3,0.6,0.4,False,55,17,0,Low
S0005000,20250831,2025-08-31,42,2,6,5,2,3,0.6,0.4,False,58,17,0,Low
S0005001,20250831,2025-08-31,42,3,6,4,2,2,0.5,0.5,False,43,13,0,Low
S0005002,20250831,2025-08-31,42,4,6,3,1,2,0.6667,0.3333,False,27,9,0,Low
S0005003,20250831,2025-08-31,42,5,6,4,1,3,0.75,0.25,False,45,18,0,Normal
S0005004,20250831,2025-08-31,42,6,6,3,2,1,0.3333,0.6667,False,14,5,0,Low
S0005005,20250831,2025-08-31,43,1,6,4,2,2,0.5,0.5,False,14,2,0,Low
S0005006,20250831,2025-08-31,43,2,6,3,2,1,0.3333,0.6667,False,15,3,0,Low
S0005007,20250831,2025-08-31,43,3,6,2,2,0,0.0,1.0,False,6,3,0,Low
S0005008,20250831,2025-08-31,43,4,6,2,1,1,0.5,0.5,False,2,1,0,Low
S0005009,20250831,2025-08-31,43,5,6,3,2,1,0.3333,0.6667,False,12,2,0,Low
S0005010,20250831,2025-08-31,43,6,6,2,2,0,0.0,1.0,False,9,3,0,Low
S0005011,20250831,2025-08-31,44,1,6,4,2,2,0.5,0.5,False,23,7,0,Low
S0005012,20250831,2025-08-31,44,2,6,3,2,1,0.3333,0.6667,False,28,6,0,Low
S0005013,20250831,2025-08-31,44,3,6,2,2,0,0.0,1.0,False,18,4,0,Low
S0005014,20250831,2025-08-31,44,4,6,2,1,1,0.5,0.5,False,7,1,0,Low
S0005015,20250831,2025-08-31,44,5,6,3,2,1,0.3333,0.6667,False,21,7,0,Low
S0005016,20250831,2025-08-31,44,6,6,2,2,0,0.0,1.0,False,9,2,0,Low
S0005017,20250831,2025-08-31,45,1,6,3,2,1,0.3333,0.6667,False,5,2,0,Low
S0005018,20250831,2025-08-31,45,2,6,3,3,0,0.0,1.0,False,12,6,0,Low
S0005019,20250831,2025-08-31,45,3,6,2,2,0,0.0,1.0,False,4,0,0,Low
S0005020,20250831,2025-08-31,45,4,6,1,1,0,0.0,1.0,False,2,1,0,Low
S0005021,20250831,2025-08-31,45,5,6,2,2,0,0.0,1.0,False,6,3,0,Low
S0005022,20250831,2025-08-31,45,6,6,1,1,0,0.0,1.0,False,3,1,0,Low
S0005023,20250831,2025-08-31,46,1,6,4,2,2,0.5,0.5,False,18,5,0,Low
S0005024,20250831,2025-08-31,46,2,6,3,2,1,0.3333,0.6667,False,30,6,0,Low
S0005025,20250831,2025-08-31,46,3,6,2,2,0,0.0,1.0,False,16,5,0,Low
S0005026,20250831,2025-08-31,46,4,6,2,1,1,0.5,0.5,False,3,1,0,Low
S0005027,20250831,2025-08-31,46,5,6,3,2,1,0.3333,0.6667,False,15,5,0,Low
S0005028,20250831,2025-08-31,46,6,6,2,2,0,0.0,1.0,False,9,2,0,Low
S0005029,20250831,2025-08-31,47,1,6,4,2,2,0.5,0.5,False,25,6,0,Low
S0005030,20250831,2025-08-31,47,2,6,3,2,1,0.3333,0.6667,False,42,16,0,Low
S0005031,20250831,2025-08-31,47,3,6,2,2,0,0.0,1.0,False,14,4,0,Low
S0005032,20250831,2025-08-31,47,4,6,2,1,1,0.5,0.5,False,7,3,0,Low
S0005033,20250831,2025-08-31,47,5,6,3,2,1,0.3333,0.6667,False,30,12,0,Low
S0005034,20250831,2025-08-31,47,6,6,2,2,0,0.0,1.0,False,13,7,0,Low
S0005035,20250831,2025-08-31,48,1,6,3,2,1,0.3333,0.6667,False,8,0,0,Low
S0005036,20250831,2025-08-31,48,2,6,3,2,1,0.3333,0.6667,False,10,3,0,Low
S0005037,20250831,2025-08-31,48,3,6,2,2,0,0.0,1.0,False,4,2,0,Low
S0005038,20250831,2025-08-31,48,4,6,1,1,0,0.0,1.0,False,3,0,0,Low
S0005039,20250831,2025-08-31,48,5,6,2,2,0,0.0,1.0,False,10,2,0,Low
S0005040,20250831,2025-08-31,48,6,6,1,1,0,0.0,1.0,False,1,0,0,Low
S0005041,20250831,2025-08-31,49,1,7,4,2,2,0.5,0.5,False,37,12,0,Low
S0005042,20250831,2025-08-31,49,2,7,3,2,1,0.3333,0.6667,False,21,4,0,Low
S0005043,20250831,2025-08-31,49,3,7,2,2,0,0.0,1.0,False,29,6,0,Low
S0005044,20250831,2025-08-31,49,4,7,2,1,1,0.5,0.5,False,20,6,0,Low
S0005045,20250831,2025-08-31,49,5,7,3,2,1,0.3333,0.6667,False,34,15,0,Low
S0005046,20250831,2025-08-31,49,6,7,2,2,0,0.0,1.0,False,9,2,0,Low
S0005047,20250831,2025-08-31,50,1,7,4,2,2,0.5,0.5,False,24,9,0,Low
S0005048,20250831,2025-08-31,50,2,7,3,2,1,0.3333,0.6667,False,19,6,0,Low
S0005049,20250831,2025-08-31,50,3,7,2,2,0,0.0,1.0,False,17,9,0,Low
S0005050,20250831,2025-08-31,50,4,7,2,1,1,0.5,0.5,False,11,1,0,Low
S0005051,20250831,2025-08-31,50,5,7,3,2,1,0.3333,0.6667,False,20,3,0,Low
S0005052,20250831,2025-08-31,50,6,7,2,2,0,0.0,1.0,False,4,1,0,Low
S0005053,20250831,2025-08-31,51,1,7,5,2,3,0.6,0.4,False,73,23,0,Low
S0005054,20250831,2025-08-31,51,2,7,5,2,3,0.6,0.4,False,55,20,0,Low
S0005055,20250831,2025-08-31,51,3,7,4,2,2,0.5,0.5,False,40,7,0,Low
S0005056,20250831,2025-08-31,51,4,7,3,1,2,0.6667,0.3333,False,27,6,0,Low
S0005057,20250831,2025-08-31,51,5,7,4,1,3,0.75,0.25,False,58,26,0,Low
S0005058,20250831,2025-08-31,51,6,7,3,2,1,0.3333,0.6667,False,19,5,0,Low
S0005059,20250831,2025-08-31,52,1,7,4,2,2,0.5,0.5,False,38,8,0,Low
S0005060,20250831,2025-08-31,52,2,7,3,2,1,0.3333,0.6667,False,25,7,0,Low
S0005061,20250831,2025-08-31,52,3,7,2,2,0,0.0,1.0,False,23,5,0,Low
S0005062,20250831,2025-08-31,52,4,7,2,1,1,0.5,0.5,False,8,2,0,Low
S0005063,20250831,2025-08-31,52,5,7,3,2,1,0.3333,0.6667,False,25,6,0,Low
S0005064,20250831,2025-08-31,52,6,7,2,2,0,0.0,1.0,False,9,2,0,Low
S0005065,20250831,2025-08-31,53,1,7,3,2,1,0.3333,0.6667,False,2,0,0,Low
S0005066,20250831,2025-08-31,53,2,7,3,2,1,0.3333,0.6667,False,4,1,0,Low
S0005067,20250831,2025-08-31,53,3,7,2,2,0,0.0,1.0,False,2,0,0,Low
S0005068,20250831,2025-08-31,53,4,7,1,1,0,0.0,1.0,False,0,0,0,Low
S0005069,20250831,2025-08-31,53,5,7,2,2,0,0.0,1.0,False,1,0,0,Low
S0005070,20250831,2025-08-31,53,6,7,1,1,0,0.0,1.0,False,1,0,0,Low
S0005071,20250831,2025-08-31,54,1,7,4,3,1,0.25,0.75,False,12,2,0,Low
S0005072,20250831,2025-08-31,54,2,7,3,2,1,0.3333,0.6667,False,22,6,0,Low
S0005073,20250831,2025-08-31,54,3,7,2,2,0,0.0,1.0,False,12,5,0,Low
S0005074,20250831,2025-08-31,54,4,7,2,1,1,0.5,0.5,False,8,2,0,Low
S0005075,20250831,2025-08-31,54,5,7,3,2,1,0.3333,0.6667,False,16,3,0,Low
S0005076,20250831,2025-08-31,54,6,7,2,2,0,0.0,1.0,False,5,4,0,Low
S0005077,20250831,2025-08-31,55,1,7,4,2,2,0.5,0.5,False,17,1,0,Low
S0005078,20250831,2025-08-31,55,2,7,3,2,1,0.3333,0.6667,False,12,3,0,Low
S0005079,20250831,2025-08-31,55,3,7,2,2,0,0.0,1.0,False,23,6,0,Low
S0005080,20250831,2025-08-31,55,4,7,2,1,1,0.5,0.5,False,12,6,0,Low
S0005081,20250831,2025-08-31,55,5,7,3,2,1,0.3333,0.6667,False,11,5,0,Low
S0005082,20250831,2025-08-31,55,6,7,2,2,0,0.0,1.0,False,4,2,0,Low
S0005083,20250831,2025-08-31,56,1,7,4,2,2,0.5,0.5,False,11,3,0,Low
S0005084,20250831,2025-08-31,56,2,7,3,2,1,0.3333,0.6667,False,17,6,0,Low
S0005085,20250831,2025-08-31,56,3,7,2,2,0,0.0,1.0,False,8,0,0,Low
S0005086,20250831,2025-08-31,56,4,7,2,1,1,0.5,0.5,False,10,3,0,Low
S0005087,20250831,2025-08-31,56,5,7,3,2,1,0.3333,0.6667,False,17,6,0,Low
S0005088,20250831,2025-08-31,56,6,7,2,2,0,0.0,1.0,False,4,2,0,Low
S0005089,20250831,2025-08-31,57,1,8,4,3,1,0.25,0.75,False,11,3,0,Low
S0005090,20250831,2025-08-31,57,2,8,4,3,1,0.25,0.75,False,5,1,0,Low
S0005091,20250831,2025-08-31,57,3,8,3,3,0,0.0,1.0,False,7,1,0,Low
S0005092,20250831,2025-08-31,57,4,8,2,2,0,0.0,1.0,False,7,2,0,Low
S0005093,20250831,2025-08-31,57,5,8,3,2,1,0.3333,0.6667,False,5,1,0,Low
S0005094,20250831,2025-08-31,57,6,8,2,2,0,0.0,1.0,False,3,0,0,Low
S0005095,20250831,2025-08-31,58,1,8,4,3,1,0.25,0.75,False,33,10,0,Low
S0005096,20250831,2025-08-31,58,2,8,4,3,1,0.25,0.75,False,23,6,0,Low
S0005097,20250831,2025-08-31,58,3,8,3,3,0,0.0,1.0,False,12,5,0,Low
S0005098,20250831,2025-08-31,58,4,8,2,2,0,0.0,1.0,False,12,3,0,Low
S0005099,20250831,2025-08-31,58,5,8,3,2,1,0.3333,0.6667,False,25,6,0,Low
S0005100,20250831,2025-08-31,58,6,8,2,2,0,0.0,1.0,False,6,2,0,Low
S0005101,20250831,2025-08-31,59,1,8,4,3,1,0.25,0.75,False,11,6,0,Low
S0005102,20250831,2025-08-31,59,2,8,4,3,1,0.25,0.75,False,8,5,0,Low
S0005103,20250831,2025-08-31,59,3,8,3,3,0,0.0,1.0,False,8,4,0,Low
S0005104,20250831,2025-08-31,59,4,8,2,2,0,0.0,1.0,False,7,1,0,Low
S0005105,20250831,2025-08-31,59,5,8,3,2,1,0.3333,0.6667,False,8,3,0,Low
S0005106,20250831,2025-08-31,59,6,8,2,2,0,0.0,1.0,False,2,1,0,Low
S0005107,20250831,2025-08-31,60,1,8,4,3,1,0.25,0.75,False,24,10,0,Low
S0005108,20250831,2025-08-31,60,2,8,4,3,1,0.25,0.75,False,10,2,0,Low
S0005109,20250831,2025-08-31,60,3,8,3,3,0,0.0,1.0,False,10,5,0,Low
S0005110,20250831,2025-08-31,60,4,8,2,2,0,0.0,1.0,False,11,2,0,Low
S0005111,20250831,2025-08-31,60,5,8,3,2,1,0.3333,0.6667,False,21,3,0,Low
S0005112,20250831,2025-08-31,60,6,8,2,2,0,0.0,1.0,False,4,1,0,Low
S0005113,20250831,2025-08-31,61,1,8,4,3,1,0.25,0.75,False,5,1,0,Low
S0005114,20250831,2025-08-31,61,2,8,4,3,1,0.25,0.75,False,4,1,0,Low
S0005115,20250831,2025-08-31,61,3,8,3,3,0,0.0,1.0,False,0,0,0,Low
S0005116,20250831,2025-08-31,61,4,8,2,2,0,0.0,1.0,False,1,0,0,Low
S0005117,20250831,2025-08-31,61,5,8,3,2,1,0.3333,0.6667,False,4,1,0,Low
S0005118,20250831,2025-08-31,61,6,8,2,2,0,0.0,1.0,False,3,0,0,Low
S0005119,20250831,2025-08-31,62,1,8,4,3,1,0.25,0.75,False,13,3,0,Low
