snapshot_id,date_id,snapshot_date,book_id,branch_id,category_id,total_copies,available_copies,active_loans,utilization_rate,availability_rate,out_of_stock,loan_count_total,loan_count_120d,unsatisfied_reservations,reallocation_priority
S0004673,20250731,2025-07-31,59,5,8,3,2,1,0.3333,0.6667,False,8,3,0,Faible
S0004674,20250731,2025-07-31,59,6,8,2,2,0,0.0,1.0,False,2,1,0,Faible
S0004675,20250731,2025-07-31,60,1,8,4,3,1,0.25,0.75,False,24,13,0,Faible
S0004676,20250731,2025-07-31,60,2,8,4,3,1,0.25,0.75,False,10,2,0,Faible
S0004677,20250731,2025-07-31,60,3,8,3,3,0,0.0,1.0,False,9,4,0,Faible
S0004678,20250731,2025-07-31,60,4,8,2,2,0,0.0,1.0,False,11,4,0,Faible
S0004679,20250731,2025-07-31,60,5,8,3,2,1,0.3333,0.6667,False,20,5,0,Faible
S0004680,20250731,2025-07-31,60,6,8,2,2,0,0.0,1.0,False,4,2,0,Faible
S0004681,20250731,2025-07-31,61,1,8,4,3,1,0.25,0.75,False,5,3,0,Faible
S0004682,20250731,2025-07-31,61,2,8,4,3,1,0.25,0.75,False,3,0,0,Faible
S0004683,20250731,2025-07-31,61,3,8,3,3,0,0.0,1.0,False,0,0,0,Faible
S0004684,20250731,2025-07-31,61,4,8,2,2,0,0.0,1.0,False,1,0,0,Faible
S0004685,20250731,2025-07-31,61,5,8,3,2,1,0.3333,0.6667,False,4,1,0,Faible
S0004686,20250731,2025-07-31,61,6,8,2,2,0,0.0,1.0,False,3,0,0,Faible
S0004687,20250731,2025-07-31,62,1,8,4,3,1,0.25,0.75,False,13,3,0,Faible
S0004688,20250731,2025-07-31,62,2,8,4,3,1,0.25,0.75,False,9,1,0,Faible
S0004689,20250731,2025-07-31,62,3,8,3,3,0,0.0,1.0,False,7,0,0,Faible
S0004690,20250731,2025-07-31,62,4,8,2,2,0,0.0,1.0,False,11,6,0,Faible
S0004691,20250731,2025-07-31,62,5,8,3,2,1,0.3333,0.6667,False,6,4,0,Faible
S0004692,20250731,2025-07-31,62,6,8,2,2,0,0.0,1.0,False,4,0,0,Faible
S0004693,20250731,2025-07-31,63,1,8,4,2,2,0.5,0.5,False,34,11,0,Faible
S0004694,20250731,2025-07-31,63,2,8,3,2,1,0.3333,0.6667,False,31,9,0,Faible
S0004695,20250731,2025-07-31,63,3,8,2,2,0,0.0,1.0,False,17,10,0,Faible
S0004696,20250731,2025-07-31,63,4,8,2,1,1,0.5,0.5,False,13,5,0,Faible
S0004697,20250731,2025-07-31,63,5,8,3,2,1,0.3333,0.6667,False,30,6,0,Faible
S0004698,20250731,2025-07-31,63,6,8,2,2,0,0.0,1.0,False,13,5,0,Faible
S0004699,20250731,2025-07-31,64,1,8,4,2,2,0.5,0.5,False,46,18,0,Faible
S0004700,20250731,2025-07-31,64,2,8,3,2,1,0.3333,0.6667,False,39,13,0,Faible
S0004701,20250731,2025-07-31,64,3,8,2,2,0,0.0,1.0,False,25,7,0,Faible
S0004702,20250731,2025-07-31,64,4,8,2,1,1,0.5,0.5,False,17,5,0,Faible
S0004703,20250731,2025-07-31,64,5,8,3,2,1,0.3333,0.6667,False,47,19,0,Faible
S0004704,20250731,2025-07-31,64,6,8,2,2,0,0.0,1.0,False,16,7,0,Faible
S0004705,20250731,2025-07-31,65,1,9,4,3,1,0.25,0.75,False,33,10,0,Faible
S0004706,20250731,2025-07-31,65,2,9,4,3,1,0.25,0.75,False,28,10,0,Faible
S0004707,20250731,2025-07-31,65,3,9,3,3,0,0.0,1.0,False,7,0,0,Faible
S0004708,20250731,2025-07-31,65,4,9,2,2,0,0.0,1.0,False,12,5,0,Faible
S0004709,20250731,2025-07-31,65,5,9,3,2,1,0.3333,0.6667,False,21,7,0,Faible
S0004710,20250731,2025-07-31,65,6,9,2,2,0,0.0,1.0,False,7,1,0,Faible
S0004711,20250731,2025-07-31,66,1,9,4,3,1,0.25,0.75,False,25,10,0,Faible
S0004712,20250731,2025-07-31,66,2,9,4,3,1,0.25,0.75,False,17,3,0,Faible
S0004713,20250731,2025-07-31,66,3,9,3,3,0,0.0,1.0,False,13,5,0,Faible
S0004714,20250731,2025-07-31,66,4,9,2,2,0,0.0,1.0,False,12,4,0,Faible
S0004715,20250731,2025-07-31,66,5,9,3,2,1,0.3333,0.6667,False,21,10,0,Faible
S0004716,20250731,2025-07-31,66,6,9,2,2,0,0.0,1.0,False,7,2,0,Faible
S0004717,20250731,2025-07-31,67,1,9,4,3,1,0.25,0.75,False,22,8,0,Faible
S0004718,20250731,2025-07-31,67,2,9,4,3,1,0.25,0.75,False,12,7,0,Faible
S0004719,20250731,2025-07-31,67,3,9,3,3,0,0.0,1.0,False,5,2,0,Faible
S0004720,20250731,2025-07-31,67,4,9,2,2,0,0.0,1.0,False,9,1,0,Faible
S0004721,20250731,2025-07-31,67,5,9,3,2,1,0.3333,0.6667,False,14,6,0,Faible
S0004722,20250731,2025-07-31,67,6,9,2,2,0,0.0,1.0,False,3,1,0,Faible
S0004723,20250731,2025-07-31,68,1,9,4,3,1,0.25,0.75,False,22,7,0,Faible
S0004724,20250731,2025-07-31,68,2,9,4,3,1,0.25,0.75,False,13,4,0,Faible
S0004725,20250731,2025-07-31,68,3,9,3,3,0,0.0,1.0,False,6,1,0,Faible
S0004726,20250731,2025-07-31,68,4,9,2,2,0,0.0,1.0,False,11,6,0,Faible
S0004727,20250731,2025-07-31,68,5,9,3,2,1,0.3333,0.6667,False,12,4,0,Faible
S0004728,20250731,2025-07-31,68,6,9,2,2,0,0.0,1.0,False,1,0,0,Faible
S0004729,20250731,2025-07-31,69,1,9,4,3,1,0.25,0.75,False,28,10,0,Faible
S0004730,20250731,2025-07-31,69,2,9,4,3,1,0.25,0.75,False,28,6,0,Faible
S0004731,20250731,2025-07-31,69,3,9,3,3,0,0.0,1.0,False,12,3,0,Faible
S0004732,20250731,2025-07-31,69,4,9,2,2,0,0.0,1.0,False,12,6,0,Faible
S0004733,20250731,2025-07-31,69,5,9,3,2,1,0.3333,0.6667,False,14,3,0,Faible
S0004734,20250731,2025-07-31,69,6,9,2,2,0,0.0,1.0,False,5,2,0,Faible
S0004735,20250731,2025-07-31,70,1,9,4,3,1,0.25,0.75,False,25,9,0,Faible
S0004736,20250731,2025-07-31,70,2,9,4,3,1,0.25,0.75,False,10,3,0,Faible
S0004737,20250731,2025-07-31,70,3,9,3,3,0,0.0,1.0,False,9,2,0,Faible
S0004738,20250731,2025-07-31,70,4,9,2,2,0,0.0,1.0,False,5,5,0,Faible
S0004739,20250731,2025-07-31,70,5,9,3,2,1,0.3333,0.6667,False,10,2,0,Faible
S0004740,20250731,2025-07-31,70,6,9,2,2,0,0.0,1.0,False,13,7,0,Faible
S0004741,20250731,2025-07-31,71,1,9,4,3,1,0.25,0.75,False,9,5,0,Faible
S0004742,20250731,2025-07-31,71,2,9,4,3,1,0.25,0.75,False,11,5,0,Faible
S0004743,20250731,2025-07-31,71,3,9,3,3,0,0.0,1.0,False,2,1,0,Faible
S0004744,20250731,2025-07-31,71,4,9,2,2,0,0.0,1.0,False,3,0,0,Faible
S0004745,20250731,2025-07-31,71,5,9,3,2,1,0.3333,0.6667,False,4,0,0,Faible
S0004746,20250731,2025-07-31,71,6,9,2,2,0,0.0,1.0,False,4,1,0,Faible
S0004747,20250731,2025-07-31,72,1,9,4,3,1,0.25,0.75,False,13,5,0,Faible
S0004748,20250731,2025-07-31,72,2,9,4,3,1,0.25,0.75,False,14,5,0,Faible
S0004749,20250731,2025-07-31,72,3,9,3,3,0,0.0,1.0,False,2,2,0,Faible
S0004750,20250731,2025-07-31,72,4,9,2,2,0,0.0,1.0,False,5,3,0,Faible
S0004751,20250731,2025-07-31,72,5,9,3,2,1,0.3333,0.6667,False,6,1,0,Faible
S0004752,20250731,2025-07-31,72,6,9,2,2,0,0.0,1.0,False,4,1,0,Faible
S0004753,20250831,2025-08-31,1,1,1,8,0,8,1.0,0.0,True,63,21,0,Élevée
S0004754,20250831,2025-08-31,1,2,1,7,2,5,0.7143,0.2857,False,46,16,0,Normale
S0004755,20250831,2025-08-31,1,3,1,5,3,2,0.4,0.6,False,25,6,0,Faible
S0004756,20250831,2025-08-31,1,4,1,4,0,4,1.0,0.0,True,26,10,0,Élevée
S0004757,20250831,2025-08-31,1,5,1,6,0,6,1.0,0.0,True,37,12,0,Élevée
S0004758,20250831,2025-08-31,1,6,1,4,2,2,0.5,0.5,False,21,6,0,Faible
S0004759,20250831,2025-08-31,2,1,1,8,1,7,0.875,0.125,False,33,14,0,Normale
S0004760,20250831,2025-08-31,2,2,1,7,3,4,0.5714,0.4286,False,21,5,0,Faible
S0004761,20250831,2025-08-31,2,3,1,5,3,2,0.4,0.6,False,19,6,0,Faible
S0004762,20250831,2025-08-31,2,4,1,4,1,3,0.75,0.25,False,13,4,0,Faible
S0004763,20250831,2025-08-31,2,5,1,6,1,5,0.8333,0.1667,False,16,7,0,Normale
S0004764,20250831,2025-08-31,2,6,1,4,3,1,0.25,0.75,False,12,5,0,Faible
S0004765,20250831,2025-08-31,3,1,1,5,1,4,0.8,0.2,False,43,14,0,Normale
S0004766,20250831,2025-08-31,3,2,1,5,2,3,0.6,0.4,False,40,17,0,Faible
S0004767,20250831,2025-08-31,3,3,1,4,3,1,0.25,0.75,False,17,6,0,Faible
S0004768,20250831,2025-08-31,3,4,1,3,1,2,0.6667,0.3333,False,13,4,0,Faible
S0004769,20250831,2025-08-31,3,5,1,4,1,3,0.75,0.25,False,18,5,0,Faible
S0004770,20250831,2025-08-31,3,6,1,3,2,1,0.3333,0.6667,False,16,5,0,Faible
S0004771,20250831,2025-08-31,4,1,1,8,0,8,1.0,0.0,True,100,36,4,Critique
S0004772,20250831,2025-08-31,4,2,1,7,0,7,1.0,0.0,True,65,23,0,Élevée
S0004773,20250831,2025-08-31,4,3,1,5,2,3,0.6,0.4,False,47,15,0,Faible
S0004774,20250831,2025-08-31,4,4,1,4,0,4,1.0,0.0,True,30,12,1,Critique
S0004775,20250831,2025-08-31,4,5,1,6,0,6,1.0,0.0,True,44,15,1,Critique
S0004776,20250831,2025-08-31,4,6,1,4,2,2,0.5,0.5,False,20,7,0,Faible
S0004777,20250831,2025-08-31,5,1,1,5,2,3,0.6,0.4,False,7,1,0,Faible
S0004778,20250831,2025-08-31,5,2,1,5,3,2,0.4,0.6,False,12,3,0,Faible
S0004779,20250831,2025-08-31,5,3,1,4,3,1,0.25,0.75,False,7,4,0,Faible
S0004780,20250831,2025-08-31,5,4,1,3,1,2,0.6667,0.3333,False,4,2,0,Faible
S0004781,20250831,2025-08-31,5,5,1,4,2,2,0.5,0.5,False,8,6,0,Faible
S0004782,20250831,2025-08-31,5,6,1,3,2,1,0.3333,0.6667,False,7,6,0,Faible
S0004783,20250831,2025-08-31,6,1,1,4,3,1,0.25,0.75,False,4,1,0,Faible
S0004784,20250831,2025-08-31,6,2,1,3,2,1,0.3333,0.6667,False,2,0,0,Faible
S0004785,20250831,2025-08-31,6,3,1,2,2,0,0.0,1.0,False,2,0,0,Faible
S0004786,20250831,2025-08-31,6,4,1,2,1,1,0.5,0.5,False,5,2,0,Faible
S0004787,20250831,2025-08-31,6,5,1,3,2,1,0.3333,0.6667,False,5,0,0,Faible
S0004788,20250831,2025-08-31,6,6,1,2,2,0,0.0,1.0,False,3,1,0,Faible
S0004789,20250831,2025-08-31,7,1,1,4,2,2,0.5,0.5,False,16,5,0,Faible
S0004790,20250831,2025-08-31,7,2,1,3,2,1,0.3333,0.6667,False,4,1,0,Faible
S0004791,20250831,2025-08-31,7,3,1,2,2,0,0.0,1.0,False,6,5,0,Faible
S0004792,20250831,2025-08-31,7,4,1,2,1,1,0.5,0.5,False,3,1,0,Faible
S0004793,20250831,2025-08-31,7,5,1,3,2,1,0.3333,0.6667,False,5,2,0,Faible
S0004794,20250831,2025-08-31,7,6,1,2,2,0,0.0,1.0,False,4,2,0,Faible
S0004795,20250831,2025-08-31,8,1,1,4,2,2,0.5,0.5,False,10,5,0,Faible
S0004796,20250831,2025-08-31,8,2,1,3,2,1,0.3333,0.6667,False,7,0,0,Faible
S0004797,20250831,2025-08-31,8,3,1,2,2,0,0.0,1.0,False,8,6,0,Faible
S0004798,20250831,2025-08-31,8,4,1,2,1,1,0.5,0.5,False,3,1,0,Faible
S0004799,20250831,2025-08-31,8,5,1,3,2,1,0.3333,0.6667,False,4,2,0,Faible
S0004800,20250831,2025-08-31,8,6,1,2,2,0,0.0,1.0,False,1,1,0,Faible
S0004801,20250831,2025-08-31,9,1,2,8,0,8,1.0,0.0,True,59,13,1,Critique
S0004802,20250831,2025-08-31,9,2,2,7,1,6,0.8571,0.1429,False,26,5,0,Normale
S0004803,20250831,2025-08-31,9,3,2,5,3,2,0.4,0.6,False,30,5,0,Faible
S0004804,20250831,2025-08-31,9,4,2,4,1,3,0.75,0.25,False,32,12,0,Normale
S0004805,20250831,2025-08-31,9,5,2,6,0,6,1.0,0.0,True,27,4,0,Normale
S0004806,20250831,2025-08-31,9,6,2,4,2,2,0.5,0.5,False,19,3,0,Faible
S0004807,20250831,2025-08-31,10,1,2,5,2,3,0.6,0.4,False,21,5,0,Faible
S0004808,20250831,2025-08-31,10,2,2,5,3,2,0.4,0.6,False,14,4,0,Faible
S0004809,20250831,2025-08-31,10,3,2,4,3,1,0.25,0.75,False,13,3,0,Faible
S0004810,20250831,2025-08-31,10,4,2,3,1,2,0.6667,0.3333,False,9,2,0,Faible
S0004811,20250831,2025-08-31,10,5,2,4,1,3,0.75,0.25,False,10,5,0,Faible
S0004812,20250831,2025-08-31,10,6,2,3,2,1,0.3333,0.6667,False,7,0,0,Faible
S0004813,20250831,2025-08-31,11,1,2,8,0,8,1.0,0.0,True,84,16,2,Critique
S0004814,20250831,2025-08-31,11,2,2,7,0,7,1.0,0.0,True,64,14,0,Élevée
S0004815,20250831,2025-08-31,11,3,2,5,2,3,0.6,0.4,False,42,14,0,Faible
S0004816,20250831,2025-08-31,11,4,2,4,0,4,1.0,0.0,True,29,9,0,Élevée
S0004817,20250831,2025-08-31,11,5,2,6,0,6,1.0,0.0,True,45,22,2,Critique
S0004818,20250831,2025-08-31,11,6,2,4,2,2,0.5,0.5,False,24,11,0,Faible
S0004819,20250831,2025-08-31,12,1,2,5,1,4,0.8,0.2,False,41,9,0,Normale
S0004820,20250831,2025-08-31,12,2,2,5,2,3,0.6,0.4,False,45,15,0,Faible
S0004821,20250831,2025-08-31,12,3,2,4,3,1,0.25,0.75,False,23,9,0,Faible
S0004822,20250831,2025-08-31,12,4,2,3,1,2,0.6667,0.3333,False,23,4,0,Faible
S0004823,20250831,2025-08-31,12,5,2,4,1,3,0.75,0.25,False,28,6,0,Faible
S0004824,20250831,2025-08-31,12,6,2,3,2,1,0.3333,0.6667,False,12,5,0,Faible
S0004825,20250831,2025-08-31,13,1,2,4,2,2,0.5,0.5,False,12,3,0,Faible
S0004826,20250831,2025-08-31,13,2,2,3,2,1,0.3333,0.6667,False,6,1,0,Faible
S0004827,20250831,2025-08-31,13,3,2,2,2,0,0.0,1.0,False,8,3,0,Faible
S0004828,20250831,2025-08-31,13,4,2,2,1,1,0.5,0.5,False,1,0,0,Faible
S0004829,20250831,2025-08-31,13,5,2,3,2,1,0.3333,0.6667,False,8,2,0,Faible
S0004830,20250831,2025-08-31,13,6,2,2,2,0,0.0,1.0,False,5,1,0,Faible
S0004831,20250831,2025-08-31,14,1,2,4,2,2,0.5,0.5,False,17,8,0,Faible
S0004832,20250831,2025-08-31,14,2,2,3,2,1,0.3333,0.6667,False,11,1,0,Faible
S0004833,20250831,2025-08-31,14,3,2,2,2,0,0.0,1.0,False,8,1,0,Faible
S0004834,20250831,2025-08-31,14,4,2,2,1,1,0.5,0.5,False,9,4,0,Faible
S0004835,20250831,2025-08-31,14,5,2,3,2,1,0.3333,0.6667,False,13,2,0,Faible
S0004836,20250831,2025-08-31,14,6,2,2,2,0,0.0,1.0,False,7,4,0,Faible
S0004837,20250831,2025-08-31,15,1,2,5,1,4,0.8,0.2,False,33,9,0,Normale
S0004838,20250831,2025-08-31,15,2,2,5,2,3,0.6,0.4,False,35,6,0,Faible
S0004839,20250831,2025-08-31,15,3,2,4,3,1,0.25,0.75,False,21,6,0,Faible
S0004840,20250831,2025-08-31,15,4,2,3,1,2,0.6667,0.3333,False,11,3,0,Faible
S0004841,20250831,2025-08-31,15,5,2,4,1,3,0.75,0.25,False,21,6,0,Faible
S0004842,20250831,2025-08-31,15,6,2,3,2,1,0.3333,0.6667,False,10,3,0,Faible
S0004843,20250831,2025-08-31,16,1,2,4,3,1,0.25,0.75,False,7,3,0,Faible
S0004844,20250831,2025-08-31,16,2,2,3,2,1,0.3333,0.6667,False,4,2,0,Faible
S0004845,20250831,2025-08-31,16,3,2,2,2,0,0.0,1.0,False,0,0,0,Faible
S0004846,20250831,2025-08-31,16,4,2,2,1,1,0.5,0.5,False,3,1,0,Faible
S0004847,20250831,2025-08-31,16,5,2,3,2,1,0.3333,0.6667,False,4,2,0,Faible
S0004848,20250831,2025-08-31,16,6,2,2,2,0,0.0,1.0,False,1,0,0,Faible
S0004849,20250831,2025-08-31,17,1,3,8,0,8,1.0,0.0,True,41,12,0,Élevée
S0004850,20250831,2025-08-31,17,2,3,7,1,6,0.8571,0.1429,False,36,8,0,Normale
S0004851,20250831,2025-08-31,17,3,3,5,2,3,0.6,0.4,False,25,4,0,Faible
S0004852,20250831,2025-08-31,17,4,3,4,0,4,1.0,0.0,True,18,2,0,Normale
S0004853,20250831,2025-08-31,17,5,3,6,0,6,1.0,0.0,True,36,13,1,Élevée
S0004854,20250831,2025-08-31,17,6,3,4,2,2,0.5,0.5,False,18,3,0,Faible
S0004855,20250831,2025-08-31,18,1,3,8,0,8,1.0,0.0,True,28,4,0,Normale
S0004856,20250831,2025-08-31,18,2,3,7,3,4,0.5714,0.4286,False,18,6,0,Faible
S0004857,20250831,2025-08-31,18,3,3,5,3,2,0.4,0.6,False,13,2,0,Faible
S0004858,20250831,2025-08-31,18,4,3,4,1,3,0.75,0.25,False,9,1,0,Normale
S0004859,20250831,2025-08-31,18,5,3,6,0,6,1.0,0.0,True,13,3,0,Normale
S0004860,20250831,2025-08-31,18,6,3,4,3,1,0.25,0.75,False,12,2,0,Faible
S0004861,20250831,2025-08-31,19,1,3,8,0,8,1.0,0.0,True,67,19,1,Élevée
S0004862,20250831,2025-08-31,19,2,3,7,1,6,0.8571,0.1429,False,54,17,0,Normale
S0004863,20250831,2025-08-31,19,3,3,5,2,3,0.6,0.4,False,21,10,0,Faible
S0004864,20250831,2025-08-31,19,4,3,4,0,4,1.0,0.0,True,26,12,0,Normale
S0004865,20250831,2025-08-31,19,5,3,6,0,6,1.0,0.0,True,42,9,2,Critique
S0004866,20250831,2025-08-31,19,6,3,4,2,2,0.5,0.5,False,29,6,0,Faible
S0004867,20250831,2025-08-31,20,1,3,5,2,3,0.6,0.4,False,21,5,0,Faible
S0004868,20250831,2025-08-31,20,2,3,5,2,3,0.6,0.4,False,19,5,0,Faible
S0004869,20250831,2025-08-31,20,3,3,4,3,1,0.25,0.75,False,16,2,0,Faible
S0004870,20250831,2025-08-31,20,4,3,3,1,2,0.6667,0.3333,False,15,7,0,Faible
S0004871,20250831,2025-08-31,20,5,3,4,1,3,0.75,0.25,False,7,2,0,Faible
S0004872,20250831,2025-08-31,20,6,3,3,2,1,0.3333,0.6667,False,7,4,0,Faible
S0004873,20250831,2025-08-31,21,1,3,4,2,2,0.5,0.5,False,12,6,0,Faible
S0004874,20250831,2025-08-31,21,2,3,3,2,1,0.3333,0.6667,False,3,2,0,Faible
S0004875,20250831,2025-08-31,21,3,3,2,2,0,0.0,1.0,False,3,2,0,Faible
S0004876,20250831,2025-08-31,21,4,3,2,1,1,0.5,0.5,False,2,1,0,Faible
S0004877,20250831,2025-08-31,21,5,3,3,2,1,0.3333,0.6667,False,8,0,0,Faible
S0004878,20250831,2025-08-31,21,6,3,2,2,0,0.0,1.0,False,0,0,0,Faible
S0004879,20250831,2025-08-31,22,1,3,4,2,2,0.5,0.5,False,13,1,0,Faible
S0004880,20250831,2025-08-31,22,2,3,3,2,1,0.3333,0.6667,False,6,1,0,Faible
S0004881,20250831,2025-08-31,22,3,3,2,2,0,0.0,1.0,False,4,2,0,Faible
S0004882,20250831,2025-08-31,22,4,3,2,1,1,0.5,0.5,False,1,1,0,Faible
S0004883,20250831,2025-08-31,22,5,3,3,2,1,0.3333,0.6667,False,0,0,0,Faible
S0004884,20250831,2025-08-31,22,6,3,2,2,0,0.0,1.0,False,0,0,0,Faible
S0004885,20250831,2025-08-31,23,1,3,4,2,2,0.5,0.5,False,16,3,0,Faible
S0004886,20250831,2025-08-31,23,2,3,3,2,1,0.3333,0.6667,False,14,4,0,Faible
S0004887,20250831,2025-08-31,23,3,3,2,2,0,0.0,1.0,False,6,2,0,Faible
S0004888,20250831,2025-08-31,23,4,3,2,1,1,0.5,0.5,False,2,1,0,Faible
S0004889,20250831,2025-08-31,23,5,3,3,2,1,0.3333,0.6667,False,6,0,0,Faible
S0004890,20250831,2025-08-31,23,6,3,2,2,0,0.0,1.0,False,5,0,0,Faible
S0004891,20250831,2025-08-31,24,1,3,4,2,2,0.5,0.5,False,12,4,0,Faible
S0004892,20250831,2025-08-31,24,2,3,3,2,1,0.3333,0.6667,False,5,2,0,Faible
S0004893,20250831,2025-08-31,24,3,3,2,2,0,0.0,1.0,False,2,2,0,Faible
S0004894,20250831,2025-08-31,24,4,3,2,1,1,0.5,0.5,False,4,0,0,Faible
S0004895,20250831,2025-08-31,24,5,3,3,2,1,0.3333,0.6667,False,11,4,0,Faible
S0004896,20250831,2025-08-31,24,6,3,2,2,0,0.0,1.0,False,5,1,0,Faible
S0004897,20250831,2025-08-31,25,1,4,8,1,7,0.875,0.125,False,93,30,0,Normale
S0004898,20250831,2025-08-31,25,2,4,7,1,6,0.8571,0.1429,False,71,20,0,Normale
S0004899,20250831,2025-08-31,25,3,4,5,3,2,0.4,0.6,False,47,16,0,Faible
S0004900,20250831,2025-08-31,25,4,4,4,1,3,0.75,0.25,False,29,10,0,Normale
S0004901,20250831,2025-08-31,25,5,4,6,0,6,1.0,0.0,True,61,15,0,Normale
S0004902,20250831,2025-08-31,25,6,4,4,2,2,0.5,0.5,False,40,12,0,Faible
S0004903,20250831,2025-08-31,26,1,4,5,2,3,0.6,0.4,False,49,18,0,Faible
S0004904,20250831,2025-08-31,26,2,4,5,2,3,0.6,0.4,False,33,9,0,Faible
S0004905,20250831,2025-08-31,26,3,4,4,3,1,0.25,0.75,False,20,6,0,Faible
S0004906,20250831,2025-08-31,26,4,4,3,1,2,0.6667,0.3333,False,17,4,0,Faible
S0004907,20250831,2025-08-31,26,5,4,4,1,3,0.75,0.25,False,24,8,0,Faible
S0004908,20250831,2025-08-31,26,6,4,3,2,1,0.3333,0.6667,False,8,2,0,Faible
S0004909,20250831,2025-08-31,27,1,4,4,2,2,0.5,0.5,False,22,10,0,Faible
S0004910,20250831,2025-08-31,27,2,4,3,2,1,0.3333,0.6667,False,23,7,0,Faible
S0004911,20250831,2025-08-31,27,3,4,2,2,0,0.0,1.0,False,11,6,0,Faible
S0004912,20250831,2025-08-31,27,4,4,2,1,1,0.5,0.5,False,9,3,0,Faible
S0004913,20250831,2025-08-31,27,5,4,3,2,1,0.3333,0.6667,False,18,2,0,Faible
S0004914,20250831,2025-08-31,27,6,4,2,2,0,0.0,1.0,False,5,3,0,Faible
S0004915,20250831,2025-08-31,28,1,4,4,2,2,0.5,0.5,False,35,12,0,Faible
S0004916,20250831,2025-08-31,28,2,4,3,2,1,0.3333,0.6667,False,19,8,0,Faible
S0004917,20250831,2025-08-31,28,3,4,2,2,0,0.0,1.0,False,19,5,0,Faible
S0004918,20250831,2025-08-31,28,4,4,2,1,1,0.5,0.5,False,8,6,0,Faible
S0004919,20250831,2025-08-31,28,5,4,3,2,1,0.3333,0.6667,False,20,6,0,Faible
S0004920,20250831,2025-08-31,28,6,4,2,2,0,0.0,1.0,False,6,2,0,Faible
S0004921,20250831,2025-08-31,29,1,4,4,3,1,0.25,0.75,False,29,7,0,Faible
S0004922,20250831,2025-08-31,29,2,4,3,2,1,0.3333,0.6667,False,18,7,0,Faible
S0004923,20250831,2025-08-31,29,3,4,2,2,0,0.0,1.0,False,12,1,0,Faible
S0004924,20250831,2025-08-31,29,4,4,2,1,1,0.5,0.5,False,8,3,0,Faible
S0004925,20250831,2025-08-31,29,5,4,3,2,1,0.3333,0.6667,False,10,3,0,Faible
S0004926,20250831,2025-08-31,29,6,4,2,2,0,0.0,1.0,False,9,3,0,Faible
S0004927,20250831,2025-08-31,30,1,4,4,2,2,0.5,0.5,False,22,9,0,Faible
S0004928,20250831,2025-08-31,30,2,4,3,2,1,0.3333,0.6667,False,21,10,0,Faible
S0004929,20250831,2025-08-31,30,3,4,2,2,0,0.0,1.0,False,10,0,0,Faible
S0004930,20250831,2025-08-31,30,4,4,2,1,1,0.5,0.5,False,7,2,0,Faible
S0004931,20250831,2025-08-31,30,5,4,3,2,1,0.3333,0.6667,False,21,6,0,Faible
S0004932,20250831,2025-08-31,30,6,4,2,2,0,0.0,1.0,False,6,4,0,Faible
S0004933,20250831,2025-08-31,31,1,4,4,2,2,0.5,0.5,False,52,11,0,Faible
S0004934,20250831,2025-08-31,31,2,4,3,2,1,0.3333,0.6667,False,46,16,0,Faible
S0004935,20250831,2025-08-31,31,3,4,2,2,0,0.0,1.0,False,24,9,0,Faible
S0004936,20250831,2025-08-31,31,4,4,2,1,1,0.5,0.5,False,21,6,0,Faible
S0004937,20250831,2025-08-31,31,5,4,3,1,2,0.6667,0.3333,False,28,6,0,Faible
S0004938,20250831,2025-08-31,31,6,4,2,2,0,0.0,1.0,False,16,6,0,Faible
S0004939,20250831,2025-08-31,32,1,4,3,2,1,0.3333,0.6667,False,7,2,0,Faible
S0004940,20250831,2025-08-31,32,2,4,3,2,1,0.3333,0.6667,False,6,5,0,Faible
S0004941,20250831,2025-08-31,32,3,4,2,2,0,0.0,1.0,False,2,0,0,Faible
S0004942,20250831,2025-08-31,32,4,4,1,1,0,0.0,1.0,False,3,1,0,Faible
S0004943,20250831,2025-08-31,32,5,4,2,2,0,0.0,1.0,False,3,0,0,Faible
S0004944,20250831,2025-08-31,32,6,4,1,1,0,0.0,1.0,False,1,0,0,Faible
S0004945,20250831,2025-08-31,33,1,5,5,2,3,0.6,0.4,False,39,10,0,Faible
S0004946,20250831,2025-08-31,33,2,5,5,3,2,0.4,0.6,False,37,7,0,Faible
S0004947,20250831,2025-08-31,33,3,5,4,3,1,0.25,0.75,False,21,6,0,Faible
S0004948,20250831,2025-08-31,33,4,5,3,1,2,0.6667,0.3333,False,16,6,0,Faible
S0004949,20250831,2025-08-31,33,5,5,4,1,3,0.75,0.25,False,33,12,0,Faible
S0004950,20250831,2025-08-31,33,6,5,3,2,1,0.3333,0.6667,False,12,3,0,Faible
S0004951,20250831,2025-08-31,34,1,5,4,2,2,0.5,0.5,False,14,3,0,Faible
S0004952,20250831,2025-08-31,34,2,5,3,2,1,0.3333,0.6667,False,16,5,0,Faible
S0004953,20250831,2025-08-31,34,3,5,2,2,0,0.0,1.0,False,10,3,0,Faible
S0004954,20250831,2025-08-31,34,4,5,2,1,1,0.5,0.5,False,5,1,0,Faible
S0004955,20250831,2025-08-31,34,5,5,3,2,1,0.3333,0.6667,False,8,6,0,Faible
S0004956,20250831,2025-08-31,34,6,5,2,2,0,0.0,1.0,False,6,1,0,Faible
S0004957,20250831,2025-08-31,35,1,5,5,2,3,0.6,0.4,False,75,13,0,Faible
S0004958,20250831,2025-08-31,35,2,5,5,2,3,0.6,0.4,False,69,25,0,Faible
